chunk_id,feedback_id,project_id,user_id,chunk_index,chunk_text,token_count,embedding_status,source_type,created_at
CHNK00009281,FDBK00009281,PROJ000162,USR000446,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2024-10-18
CHNK00009282,FDBK00009282,PROJ000211,USR000232,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-03-10
CHNK00009283,FDBK00009283,PROJ000070,USR000065,1,Reduce loading times.,3,Pending,Customer Feedback,2025-12-11
CHNK00009284,FDBK00009284,PROJ000237,USR000696,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-12-07
CHNK00009285,FDBK00009285,PROJ000049,USR000464,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-05-17
CHNK00009286,FDBK00009286,PROJ000044,USR000230,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2024-10-28
CHNK00009287,FDBK00009287,PROJ000212,USR000375,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2026-03-08
CHNK00009288,FDBK00009288,PROJ000184,USR000190,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-12-13
CHNK00009289,FDBK00009289,PROJ000038,USR000675,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2026-04-14
CHNK00009290,FDBK00009290,PROJ000090,USR000244,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2026-06-07
CHNK00009291,FDBK00009291,PROJ000180,USR000788,1,Add dark mode support.,4,Pending,Customer Feedback,2025-08-08
CHNK00009292,FDBK00009292,PROJ000059,USR000372,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-11-15
CHNK00009293,FDBK00009293,PROJ000132,USR000140,1,Add dark mode support.,4,Pending,Customer Feedback,2025-10-09
CHNK00009294,FDBK00009294,PROJ000133,USR000451,1,Optimize search experience.,3,Pending,Customer Feedback,2025-08-05
CHNK00009295,FDBK00009295,PROJ000131,USR000736,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-12-21
CHNK00009296,FDBK00009296,PROJ000040,USR000535,1,Improve application performance.,3,Pending,Customer Feedback,2025-11-30
CHNK00009297,FDBK00009297,PROJ000158,USR000443,1,Support response is too slow.,5,Pending,Customer Feedback,2024-08-23
CHNK00009298,FDBK00009298,PROJ000200,USR000667,1,Workflow is confusing.,3,Pending,Customer Feedback,2026-01-06
CHNK00009299,FDBK00009299,PROJ000114,USR000152,1,Very intuitive interface.,3,Pending,Customer Feedback,2024-11-30
CHNK00009300,FDBK00009300,PROJ000151,USR000598,1,Reduce loading times.,3,Pending,Customer Feedback,2025-04-13
CHNK00009301,FDBK00009301,PROJ000149,USR000787,1,Reduce loading times.,3,Pending,Customer Feedback,2025-12-19
CHNK00009302,FDBK00009302,PROJ000179,USR000369,1,Great collaboration features.,3,Pending,Customer Feedback,2025-03-13
CHNK00009303,FDBK00009303,PROJ000132,USR000696,1,Very intuitive interface.,3,Pending,Customer Feedback,2026-03-02
CHNK00009304,FDBK00009304,PROJ000235,USR000796,1,Great collaboration features.,3,Pending,Customer Feedback,2025-09-17
CHNK00009305,FDBK00009305,PROJ000198,USR000131,1,Very intuitive interface.,3,Pending,Customer Feedback,2026-06-27
CHNK00009306,FDBK00009306,PROJ000217,USR000720,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-05-09
CHNK00009307,FDBK00009307,PROJ000151,USR000146,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-11-09
CHNK00009308,FDBK00009308,PROJ000024,USR000694,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-06-03
CHNK00009309,FDBK00009309,PROJ000023,USR000790,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-01-15
CHNK00009310,FDBK00009310,PROJ000217,USR000457,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2024-11-14
CHNK00009311,FDBK00009311,PROJ000060,USR000712,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-11-12
CHNK00009312,FDBK00009312,PROJ000067,USR000645,1,How do I archive projects?,5,Pending,Customer Feedback,2024-12-15
CHNK00009313,FDBK00009313,PROJ000015,USR000789,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-07-01
CHNK00009314,FDBK00009314,PROJ000115,USR000763,1,Where can I export analytics?,5,Pending,Customer Feedback,2024-11-26
CHNK00009315,FDBK00009315,PROJ000096,USR000192,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-11-23
CHNK00009316,FDBK00009316,PROJ000042,USR000430,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-10-12
CHNK00009317,FDBK00009317,PROJ000135,USR000709,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-10-30
CHNK00009318,FDBK00009318,PROJ000148,USR000418,1,Where can I export analytics?,5,Pending,Customer Feedback,2024-12-17
CHNK00009319,FDBK00009319,PROJ000081,USR000095,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-10-16
CHNK00009320,FDBK00009320,PROJ000146,USR000396,1,Reduce loading times.,3,Pending,Customer Feedback,2025-12-24
CHNK00009321,FDBK00009321,PROJ000169,USR000653,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-03-08
CHNK00009322,FDBK00009322,PROJ000222,USR000697,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2024-12-04
CHNK00009323,FDBK00009323,PROJ000121,USR000615,1,Optimize search experience.,3,Pending,Customer Feedback,2025-12-27
CHNK00009324,FDBK00009324,PROJ000217,USR000221,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2025-09-06
CHNK00009325,FDBK00009325,PROJ000053,USR000334,1,Improve application performance.,3,Pending,Customer Feedback,2025-11-14
CHNK00009326,FDBK00009326,PROJ000122,USR000568,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-01-11
CHNK00009327,FDBK00009327,PROJ000208,USR000646,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-05-14
CHNK00009328,FDBK00009328,PROJ000032,USR000324,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2025-03-09
CHNK00009329,FDBK00009329,PROJ000091,USR000282,1,Workflow is confusing.,3,Pending,Customer Feedback,2026-04-13
CHNK00009330,FDBK00009330,PROJ000152,USR000047,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-01-08
CHNK00009331,FDBK00009331,PROJ000067,USR000605,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-07-27
CHNK00009332,FDBK00009332,PROJ000219,USR000024,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-04-16
CHNK00009333,FDBK00009333,PROJ000193,USR000005,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2026-06-28
CHNK00009334,FDBK00009334,PROJ000122,USR000278,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-05-07
CHNK00009335,FDBK00009335,PROJ000012,USR000556,1,Great collaboration features.,3,Pending,Customer Feedback,2025-08-05
CHNK00009336,FDBK00009336,PROJ000194,USR000511,1,Improve application performance.,3,Pending,Customer Feedback,2025-09-09
CHNK00009337,FDBK00009337,PROJ000212,USR000573,1,Add dark mode support.,4,Pending,Customer Feedback,2025-12-20
CHNK00009338,FDBK00009338,PROJ000173,USR000294,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-03-21
CHNK00009339,FDBK00009339,PROJ000086,USR000268,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-11-11
CHNK00009340,FDBK00009340,PROJ000127,USR000110,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-11-11
CHNK00009341,FDBK00009341,PROJ000163,USR000336,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2025-03-13
CHNK00009342,FDBK00009342,PROJ000061,USR000417,1,Great collaboration features.,3,Pending,Customer Feedback,2025-05-12
CHNK00009343,FDBK00009343,PROJ000170,USR000570,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-02-27
CHNK00009344,FDBK00009344,PROJ000197,USR000381,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-02-11
CHNK00009345,FDBK00009345,PROJ000168,USR000152,1,Improve application performance.,3,Pending,Customer Feedback,2025-09-09
CHNK00009346,FDBK00009346,PROJ000069,USR000729,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-05-22
CHNK00009347,FDBK00009347,PROJ000140,USR000285,1,Is API access available?,4,Pending,Customer Feedback,2026-02-19
CHNK00009348,FDBK00009348,PROJ000015,USR000241,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-06-14
CHNK00009349,FDBK00009349,PROJ000199,USR000747,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-04-27
CHNK00009350,FDBK00009350,PROJ000240,USR000070,1,Search results are inaccurate.,4,Pending,Customer Feedback,2024-11-19
CHNK00009351,FDBK00009351,PROJ000033,USR000412,1,Reduce loading times.,3,Pending,Customer Feedback,2024-12-19
CHNK00009352,FDBK00009352,PROJ000181,USR000134,1,Support response is too slow.,5,Pending,Customer Feedback,2026-01-26
CHNK00009353,FDBK00009353,PROJ000074,USR000720,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-07-20
CHNK00009354,FDBK00009354,PROJ000238,USR000752,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-04-19
CHNK00009355,FDBK00009355,PROJ000189,USR000651,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-06-12
CHNK00009356,FDBK00009356,PROJ000128,USR000029,1,Is API access available?,4,Pending,Customer Feedback,2026-07-07
CHNK00009357,FDBK00009357,PROJ000045,USR000123,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-07-24
CHNK00009358,FDBK00009358,PROJ000194,USR000270,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-10-29
CHNK00009359,FDBK00009359,PROJ000122,USR000646,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-05-18
CHNK00009360,FDBK00009360,PROJ000139,USR000366,1,Is API access available?,4,Pending,Customer Feedback,2025-08-21
CHNK00009361,FDBK00009361,PROJ000156,USR000516,1,Fast and reliable platform.,4,Pending,Customer Feedback,2024-10-08
CHNK00009362,FDBK00009362,PROJ000082,USR000165,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2026-04-29
CHNK00009363,FDBK00009363,PROJ000060,USR000421,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2026-07-08
CHNK00009364,FDBK00009364,PROJ000189,USR000223,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-01-16
CHNK00009365,FDBK00009365,PROJ000050,USR000147,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-03-06
CHNK00009366,FDBK00009366,PROJ000243,USR000523,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-07-20
CHNK00009367,FDBK00009367,PROJ000177,USR000383,1,Optimize search experience.,3,Pending,Customer Feedback,2024-11-20
CHNK00009368,FDBK00009368,PROJ000195,USR000531,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-09-21
CHNK00009369,FDBK00009369,PROJ000090,USR000690,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-07-31
CHNK00009370,FDBK00009370,PROJ000157,USR000494,1,How do I archive projects?,5,Pending,Customer Feedback,2024-08-11
CHNK00009371,FDBK00009371,PROJ000037,USR000654,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2025-10-19
CHNK00009372,FDBK00009372,PROJ000183,USR000576,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-07-02
CHNK00009373,FDBK00009373,PROJ000035,USR000155,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-09-17
CHNK00009374,FDBK00009374,PROJ000109,USR000532,1,Search results are inaccurate.,4,Pending,Customer Feedback,2026-06-28
CHNK00009375,FDBK00009375,PROJ000171,USR000674,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-08-27
CHNK00009376,FDBK00009376,PROJ000250,USR000127,1,Application freezes frequently.,3,Pending,Customer Feedback,2026-04-12
CHNK00009377,FDBK00009377,PROJ000136,USR000305,1,Reduce loading times.,3,Pending,Customer Feedback,2025-02-12
CHNK00009378,FDBK00009378,PROJ000030,USR000713,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-11-14
CHNK00009379,FDBK00009379,PROJ000058,USR000353,1,Support response is too slow.,5,Pending,Customer Feedback,2025-06-18
CHNK00009380,FDBK00009380,PROJ000172,USR000099,1,Reduce loading times.,3,Pending,Customer Feedback,2024-08-01
CHNK00009381,FDBK00009381,PROJ000223,USR000141,1,How do I archive projects?,5,Pending,Customer Feedback,2025-09-07
CHNK00009382,FDBK00009382,PROJ000012,USR000152,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-02-05
CHNK00009383,FDBK00009383,PROJ000099,USR000754,1,How do permissions work?,4,Pending,Customer Feedback,2026-02-20
CHNK00009384,FDBK00009384,PROJ000240,USR000732,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-02-24
CHNK00009385,FDBK00009385,PROJ000023,USR000318,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-11-04
CHNK00009386,FDBK00009386,PROJ000084,USR000056,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-01-25
CHNK00009387,FDBK00009387,PROJ000124,USR000575,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2026-03-19
CHNK00009388,FDBK00009388,PROJ000198,USR000684,1,Improve application performance.,3,Pending,Customer Feedback,2024-12-08
CHNK00009389,FDBK00009389,PROJ000208,USR000642,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-05-03
CHNK00009390,FDBK00009390,PROJ000199,USR000791,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-11-12
CHNK00009391,FDBK00009391,PROJ000199,USR000210,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-05-23
CHNK00009392,FDBK00009392,PROJ000084,USR000718,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-04-26
CHNK00009393,FDBK00009393,PROJ000208,USR000610,1,Add dark mode support.,4,Pending,Customer Feedback,2024-08-28
CHNK00009394,FDBK00009394,PROJ000026,USR000731,1,Support response is too slow.,5,Pending,Customer Feedback,2025-01-11
CHNK00009395,FDBK00009395,PROJ000250,USR000191,1,How do permissions work?,4,Pending,Customer Feedback,2024-10-16
CHNK00009396,FDBK00009396,PROJ000045,USR000046,1,Fast and reliable platform.,4,Pending,Customer Feedback,2024-12-28
CHNK00009397,FDBK00009397,PROJ000019,USR000379,1,Search results are inaccurate.,4,Pending,Customer Feedback,2026-05-02
CHNK00009398,FDBK00009398,PROJ000166,USR000796,1,How do I archive projects?,5,Pending,Customer Feedback,2025-10-23
CHNK00009399,FDBK00009399,PROJ000041,USR000788,1,Application freezes frequently.,3,Pending,Customer Feedback,2024-09-11
CHNK00009400,FDBK00009400,PROJ000180,USR000151,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-02-21
CHNK00009401,FDBK00009401,PROJ000189,USR000678,1,How do I archive projects?,5,Pending,Customer Feedback,2025-01-29
CHNK00009402,FDBK00009402,PROJ000244,USR000552,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2026-04-22
CHNK00009403,FDBK00009403,PROJ000125,USR000014,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-11-12
CHNK00009404,FDBK00009404,PROJ000120,USR000049,1,Reduce loading times.,3,Pending,Customer Feedback,2024-09-19
CHNK00009405,FDBK00009405,PROJ000192,USR000133,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-03-31
CHNK00009406,FDBK00009406,PROJ000076,USR000720,1,Great collaboration features.,3,Pending,Customer Feedback,2025-12-14
CHNK00009407,FDBK00009407,PROJ000145,USR000314,1,Add dark mode support.,4,Pending,Customer Feedback,2025-07-26
CHNK00009408,FDBK00009408,PROJ000035,USR000166,1,Add dark mode support.,4,Pending,Customer Feedback,2026-04-25
CHNK00009409,FDBK00009409,PROJ000053,USR000079,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-10-27
CHNK00009410,FDBK00009410,PROJ000191,USR000582,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-05-24
CHNK00009411,FDBK00009411,PROJ000150,USR000603,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-05-03
CHNK00009412,FDBK00009412,PROJ000229,USR000465,1,Optimize search experience.,3,Pending,Customer Feedback,2026-07-06
CHNK00009413,FDBK00009413,PROJ000006,USR000410,1,Is API access available?,4,Pending,Customer Feedback,2024-08-19
CHNK00009414,FDBK00009414,PROJ000093,USR000444,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2024-09-08
CHNK00009415,FDBK00009415,PROJ000175,USR000180,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-06-25
CHNK00009416,FDBK00009416,PROJ000238,USR000489,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-01-09
CHNK00009417,FDBK00009417,PROJ000228,USR000796,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-06-04
CHNK00009418,FDBK00009418,PROJ000101,USR000681,1,Reduce loading times.,3,Pending,Customer Feedback,2026-01-26
CHNK00009419,FDBK00009419,PROJ000085,USR000044,1,Support response is too slow.,5,Pending,Customer Feedback,2025-01-31
CHNK00009420,FDBK00009420,PROJ000187,USR000407,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-04-01
CHNK00009421,FDBK00009421,PROJ000123,USR000347,1,How do permissions work?,4,Pending,Customer Feedback,2025-07-17
CHNK00009422,FDBK00009422,PROJ000088,USR000053,1,Fast and reliable platform.,4,Pending,Customer Feedback,2024-12-08
CHNK00009423,FDBK00009423,PROJ000075,USR000335,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-06-27
CHNK00009424,FDBK00009424,PROJ000037,USR000589,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-10-21
CHNK00009425,FDBK00009425,PROJ000187,USR000661,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-11-05
CHNK00009426,FDBK00009426,PROJ000105,USR000795,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-08-05
CHNK00009427,FDBK00009427,PROJ000087,USR000188,1,Search results are inaccurate.,4,Pending,Customer Feedback,2026-06-20
CHNK00009428,FDBK00009428,PROJ000078,USR000377,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2024-07-24
CHNK00009429,FDBK00009429,PROJ000061,USR000347,1,Support response is too slow.,5,Pending,Customer Feedback,2026-04-19
CHNK00009430,FDBK00009430,PROJ000101,USR000674,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-05-01
CHNK00009431,FDBK00009431,PROJ000043,USR000607,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-01-18
CHNK00009432,FDBK00009432,PROJ000143,USR000433,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-09-06
CHNK00009433,FDBK00009433,PROJ000091,USR000382,1,Support response is too slow.,5,Pending,Customer Feedback,2024-11-20
CHNK00009434,FDBK00009434,PROJ000017,USR000216,1,Add dark mode support.,4,Pending,Customer Feedback,2025-01-05
