feature_id,project_id,feature_name,priority,status,estimated_story_points,created_at
FEAT002222,PROJ000042,AI Insights,Low,Planned,7,2025-06-22
FEAT002223,PROJ000070,Search Improvements,Critical,Released,8,2026-04-25
FEAT002224,PROJ000209,Multi-language Support,Low,Released,20,2024-11-05
FEAT002225,PROJ000244,API Enhancements,Low,Testing,7,2024-12-29
FEAT002226,PROJ000220,Slack Integration,High,Backlog,14,2026-04-22
FEAT002227,PROJ000094,Mobile Optimization,Low,In Development,7,2025-06-16
FEAT002228,PROJ000213,Mobile Optimization,Critical,Released,2,2025-10-30
FEAT002229,PROJ000068,PDF Export,Critical,Planned,21,2025-03-16
FEAT002230,PROJ000029,Multi-language Support,Low,In Development,13,2024-11-25
FEAT002231,PROJ000035,Dark Mode,Low,Planned,20,2025-11-01
FEAT002232,PROJ000223,Roadmap View,High,Testing,4,2025-04-06
FEAT002233,PROJ000193,API Enhancements,Low,In Development,10,2024-07-30
FEAT002234,PROJ000189,AI Insights,Critical,In Development,20,2026-01-22
FEAT002235,PROJ000021,Notification Center,Critical,In Development,3,2025-06-08
FEAT002236,PROJ000220,Analytics Widgets,Critical,Planned,12,2026-06-23
FEAT002237,PROJ000158,API Enhancements,Low,Backlog,4,2025-08-05
FEAT002238,PROJ000198,Mobile Optimization,High,In Development,5,2024-07-22
FEAT002239,PROJ000143,Slack Integration,High,Released,21,2025-08-05
FEAT002240,PROJ000155,Notification Center,High,Released,2,2025-02-17
FEAT002241,PROJ000216,Multi-language Support,Low,Testing,8,2024-07-27
FEAT002242,PROJ000201,Roadmap View,Critical,In Development,21,2024-12-25
FEAT002243,PROJ000079,Dark Mode,Critical,Backlog,18,2024-09-14
FEAT002244,PROJ000107,Workflow Automation,Low,Backlog,6,2026-07-22
FEAT002245,PROJ000047,Analytics Widgets,Low,Backlog,21,2026-06-06
FEAT002246,PROJ000007,Multi-language Support,Critical,Backlog,7,2025-07-18
FEAT002247,PROJ000049,Roadmap View,Critical,Testing,2,2026-05-11
FEAT002248,PROJ000106,Mobile Optimization,Low,Planned,19,2025-11-01
FEAT002249,PROJ000181,Dark Mode,Critical,Planned,20,2025-03-13
FEAT002250,PROJ000018,Advanced Dashboard,Medium,Testing,8,2024-10-13
FEAT002251,PROJ000173,Slack Integration,Medium,Released,9,2024-08-18
FEAT002252,PROJ000177,AI Insights,Critical,In Development,13,2024-12-29
FEAT002253,PROJ000194,Advanced Dashboard,Critical,Backlog,4,2024-08-14
FEAT002254,PROJ000164,Advanced Dashboard,Critical,Testing,2,2025-04-27
FEAT002255,PROJ000029,Custom Reports,High,In Development,18,2025-10-08
FEAT002256,PROJ000109,AI Insights,High,Released,9,2024-07-25
FEAT002257,PROJ000104,Analytics Widgets,Medium,In Development,1,2025-06-17
FEAT002258,PROJ000157,Roadmap View,Medium,Testing,18,2025-08-23
FEAT002259,PROJ000013,Analytics Widgets,Critical,In Development,21,2025-01-14
FEAT002260,PROJ000176,Advanced Dashboard,Critical,Backlog,4,2025-04-04
FEAT002261,PROJ000136,Custom Reports,High,Backlog,10,2026-02-24
FEAT002262,PROJ000098,Analytics Widgets,Medium,Backlog,17,2025-02-11
FEAT002263,PROJ000146,Slack Integration,Low,Planned,21,2025-10-30
FEAT002264,PROJ000068,PDF Export,Critical,In Development,9,2026-07-15
FEAT002265,PROJ000067,PDF Export,High,In Development,8,2025-05-01
FEAT002266,PROJ000024,Notification Center,Medium,Released,16,2025-11-28
FEAT002267,PROJ000213,Advanced Dashboard,High,Planned,10,2026-06-16
FEAT002268,PROJ000192,Notification Center,Critical,Backlog,3,2024-10-06
FEAT002269,PROJ000113,Slack Integration,High,Backlog,18,2025-12-12
FEAT002270,PROJ000219,AI Insights,Medium,In Development,10,2025-02-21
FEAT002271,PROJ000228,API Enhancements,Critical,Planned,13,2025-01-28
FEAT002272,PROJ000037,Dark Mode,Medium,Released,21,2024-11-13
FEAT002273,PROJ000224,Role Based Access,High,Testing,21,2026-06-29
FEAT002274,PROJ000141,Analytics Widgets,Low,In Development,14,2024-12-18
FEAT002275,PROJ000161,PDF Export,Medium,Released,19,2025-02-13
FEAT002276,PROJ000024,Notification Center,Low,Planned,16,2026-01-02
FEAT002277,PROJ000060,Slack Integration,Critical,Released,13,2025-02-26
FEAT002278,PROJ000198,Advanced Dashboard,Critical,Planned,5,2024-10-29
FEAT002279,PROJ000066,API Enhancements,Low,Testing,10,2024-12-02
FEAT002280,PROJ000065,Advanced Dashboard,Medium,Testing,5,2025-03-09
FEAT002281,PROJ000146,Mobile Optimization,Critical,Planned,4,2025-03-31
FEAT002282,PROJ000235,Notification Center,Medium,Planned,20,2025-08-08
FEAT002283,PROJ000011,Search Improvements,Critical,Planned,13,2024-10-23
FEAT002284,PROJ000035,Slack Integration,Critical,Backlog,4,2026-01-21
FEAT002285,PROJ000034,Notification Center,Medium,Backlog,3,2024-10-06
FEAT002286,PROJ000128,Advanced Dashboard,High,Backlog,8,2025-09-07
FEAT002287,PROJ000208,Workflow Automation,Low,Released,10,2025-10-31
FEAT002288,PROJ000191,Advanced Dashboard,Medium,In Development,2,2024-11-25
FEAT002289,PROJ000218,Multi-language Support,Medium,Testing,6,2026-02-28
FEAT002290,PROJ000071,Mobile Optimization,Low,Planned,1,2025-11-10
FEAT002291,PROJ000119,Role Based Access,Medium,Testing,10,2026-02-02
FEAT002292,PROJ000244,AI Insights,Medium,In Development,16,2026-03-09
FEAT002293,PROJ000136,Dark Mode,Medium,Testing,3,2024-08-29
FEAT002294,PROJ000133,Custom Reports,Critical,In Development,15,2024-09-03
FEAT002295,PROJ000207,Roadmap View,Medium,Backlog,17,2024-11-24
FEAT002296,PROJ000048,Advanced Dashboard,Medium,In Development,6,2024-07-26
FEAT002297,PROJ000186,Custom Reports,Critical,Testing,13,2025-09-07
FEAT002298,PROJ000163,Mobile Optimization,Critical,Released,16,2025-01-18
FEAT002299,PROJ000147,Mobile Optimization,High,Backlog,8,2025-12-01
FEAT002300,PROJ000141,PDF Export,Medium,Testing,1,2025-02-20
FEAT002301,PROJ000201,Workflow Automation,Low,Planned,10,2025-06-30
FEAT002302,PROJ000183,Workflow Automation,Critical,Backlog,8,2024-09-18
FEAT002303,PROJ000091,Notification Center,Low,Backlog,2,2026-07-06
FEAT002304,PROJ000005,API Enhancements,High,Backlog,17,2026-04-20
FEAT002305,PROJ000017,Custom Reports,Medium,In Development,20,2026-03-22
FEAT002306,PROJ000084,Workflow Automation,High,Released,16,2025-11-22
FEAT002307,PROJ000039,Notification Center,Critical,Released,15,2024-08-26
FEAT002308,PROJ000037,Notification Center,Critical,Testing,13,2026-07-07
FEAT002309,PROJ000003,AI Insights,High,Planned,18,2024-12-25
FEAT002310,PROJ000113,Dark Mode,Low,In Development,21,2026-03-23
FEAT002311,PROJ000042,API Enhancements,Low,In Development,5,2026-03-12
FEAT002312,PROJ000049,AI Insights,High,Backlog,18,2026-05-27
FEAT002313,PROJ000070,Dark Mode,Critical,Testing,5,2024-09-09
FEAT002314,PROJ000064,Dark Mode,Critical,Backlog,19,2026-04-15
FEAT002315,PROJ000238,Multi-language Support,Critical,Released,21,2025-03-04
FEAT002316,PROJ000125,Analytics Widgets,Critical,In Development,7,2025-10-11
FEAT002317,PROJ000032,Role Based Access,Critical,Testing,6,2025-03-19
FEAT002318,PROJ000147,Role Based Access,Medium,In Development,8,2026-07-05
FEAT002319,PROJ000197,Notification Center,Low,Planned,10,2024-09-12
FEAT002320,PROJ000009,Custom Reports,High,Released,13,2026-07-04
FEAT002321,PROJ000219,Dark Mode,Medium,Backlog,16,2025-12-06
FEAT002322,PROJ000197,Role Based Access,Low,Testing,14,2024-12-22
FEAT002323,PROJ000212,Workflow Automation,Low,Backlog,15,2026-01-02
FEAT002324,PROJ000146,AI Insights,Medium,In Development,12,2024-08-26
FEAT002325,PROJ000118,Role Based Access,Medium,Testing,17,2025-02-11
FEAT002326,PROJ000226,Analytics Widgets,High,In Development,12,2026-01-25
FEAT002327,PROJ000060,AI Insights,High,Planned,19,2025-04-22
FEAT002328,PROJ000087,PDF Export,Low,Planned,1,2025-03-03
FEAT002329,PROJ000024,Custom Reports,Critical,Released,6,2024-12-10
FEAT002330,PROJ000189,Advanced Dashboard,Low,Planned,1,2026-03-06
FEAT002331,PROJ000077,Role Based Access,Low,In Development,8,2025-01-26
FEAT002332,PROJ000032,Dark Mode,Medium,Planned,19,2024-09-17
FEAT002333,PROJ000166,Notification Center,Low,Released,4,2025-09-12
FEAT002334,PROJ000012,Mobile Optimization,Critical,Testing,18,2025-01-03
FEAT002335,PROJ000014,Analytics Widgets,Medium,In Development,7,2024-08-14
FEAT002336,PROJ000074,Role Based Access,Critical,In Development,13,2024-09-21
FEAT002337,PROJ000194,AI Insights,High,Backlog,20,2025-12-28
FEAT002338,PROJ000161,Search Improvements,Low,In Development,13,2026-05-15
FEAT002339,PROJ000092,Search Improvements,High,Testing,21,2026-06-16
FEAT002340,PROJ000083,Custom Reports,High,Backlog,8,2024-08-28
FEAT002341,PROJ000006,Advanced Dashboard,Medium,In Development,18,2024-07-28
FEAT002342,PROJ000139,Custom Reports,Low,Planned,18,2026-02-08
FEAT002343,PROJ000139,Roadmap View,High,In Development,20,2025-03-27
FEAT002344,PROJ000226,AI Insights,High,Released,13,2024-12-18
FEAT002345,PROJ000070,Notification Center,Medium,Testing,1,2025-07-12
FEAT002346,PROJ000205,AI Insights,Low,Planned,4,2026-01-17
FEAT002347,PROJ000015,Notification Center,Low,In Development,7,2024-11-30
FEAT002348,PROJ000094,Advanced Dashboard,Critical,Released,3,2024-09-08
FEAT002349,PROJ000194,API Enhancements,Medium,Backlog,15,2026-01-23
FEAT002350,PROJ000064,Notification Center,High,Planned,9,2026-05-08
FEAT002351,PROJ000089,Slack Integration,Medium,Released,17,2024-08-28
FEAT002352,PROJ000090,Search Improvements,Medium,Released,14,2025-06-17
FEAT002353,PROJ000114,Analytics Widgets,High,In Development,1,2025-01-30
FEAT002354,PROJ000054,AI Insights,Critical,Released,17,2025-10-01
FEAT002355,PROJ000148,Slack Integration,Critical,Backlog,6,2025-10-29
FEAT002356,PROJ000094,Roadmap View,Medium,Testing,20,2025-06-18
FEAT002357,PROJ000036,API Enhancements,Low,In Development,11,2025-08-13
FEAT002358,PROJ000129,Search Improvements,Critical,Released,20,2025-09-30
FEAT002359,PROJ000162,AI Insights,Critical,Testing,12,2025-01-07
FEAT002360,PROJ000223,Analytics Widgets,Medium,Planned,5,2025-10-06
FEAT002361,PROJ000190,Role Based Access,Low,Backlog,18,2024-08-09
FEAT002362,PROJ000095,Role Based Access,Low,Testing,8,2024-08-27
FEAT002363,PROJ000184,Role Based Access,Medium,Testing,7,2026-01-13
FEAT002364,PROJ000084,API Enhancements,Medium,Released,3,2025-12-02
FEAT002365,PROJ000064,AI Insights,Medium,Planned,4,2026-02-13
FEAT002366,PROJ000157,API Enhancements,High,Backlog,1,2026-05-15
FEAT002367,PROJ000023,API Enhancements,High,Released,9,2024-11-17
FEAT002368,PROJ000092,Notification Center,Medium,In Development,20,2026-04-14
FEAT002369,PROJ000182,Notification Center,Medium,Testing,4,2025-10-31
FEAT002370,PROJ000232,API Enhancements,High,Testing,12,2025-05-10
FEAT002371,PROJ000051,Role Based Access,Low,Planned,11,2025-04-30
FEAT002372,PROJ000214,Search Improvements,Medium,Backlog,16,2025-05-05
FEAT002373,PROJ000166,Analytics Widgets,Critical,Released,18,2025-03-18
FEAT002374,PROJ000033,Mobile Optimization,High,Testing,13,2026-02-05
FEAT002375,PROJ000137,Multi-language Support,Medium,Testing,10,2025-08-28
FEAT002376,PROJ000034,Workflow Automation,Low,Backlog,1,2026-06-04
FEAT002377,PROJ000233,AI Insights,Medium,Planned,17,2024-08-07
FEAT002378,PROJ000090,Role Based Access,Low,Backlog,2,2026-04-12
FEAT002379,PROJ000033,Role Based Access,Low,In Development,11,2025-05-26
FEAT002380,PROJ000205,Search Improvements,Medium,Testing,3,2025-05-19
FEAT002381,PROJ000190,Notification Center,Low,In Development,8,2026-07-19
FEAT002382,PROJ000161,Advanced Dashboard,Low,In Development,16,2025-09-20
FEAT002383,PROJ000020,Slack Integration,Medium,Planned,7,2026-02-10
FEAT002384,PROJ000107,Notification Center,Critical,Planned,11,2024-10-16
FEAT002385,PROJ000070,Mobile Optimization,Critical,Planned,18,2025-02-24
FEAT002386,PROJ000071,Slack Integration,High,Planned,8,2024-09-09
FEAT002387,PROJ000074,Dark Mode,Critical,In Development,7,2025-01-12
FEAT002388,PROJ000079,API Enhancements,Low,Planned,15,2024-11-12
FEAT002389,PROJ000170,Search Improvements,Medium,Backlog,18,2024-08-17
FEAT002390,PROJ000025,Search Improvements,High,Testing,10,2026-01-14
FEAT002391,PROJ000210,API Enhancements,Medium,Released,4,2025-12-07
FEAT002392,PROJ000081,AI Insights,High,Backlog,8,2024-10-07
FEAT002393,PROJ000248,Dark Mode,Medium,Planned,16,2026-01-08
FEAT002394,PROJ000069,Role Based Access,High,Planned,11,2025-08-09
FEAT002395,PROJ000161,Notification Center,Medium,Released,4,2026-04-08
FEAT002396,PROJ000237,Analytics Widgets,Critical,Backlog,4,2025-12-31
FEAT002397,PROJ000162,Search Improvements,High,Testing,14,2025-03-18
FEAT002398,PROJ000218,Multi-language Support,High,Released,2,2025-07-16
FEAT002399,PROJ000124,Dark Mode,Low,Testing,20,2026-06-03
FEAT002400,PROJ000002,Mobile Optimization,Critical,Testing,15,2025-09-05
FEAT002401,PROJ000026,API Enhancements,Low,Released,21,2026-01-14
FEAT002402,PROJ000194,Notification Center,Low,Released,3,2026-05-25
FEAT002403,PROJ000229,PDF Export,High,Testing,15,2025-05-17
FEAT002404,PROJ000150,Role Based Access,Critical,Backlog,8,2026-01-22
FEAT002405,PROJ000116,Analytics Widgets,Critical,In Development,20,2025-08-27
FEAT002406,PROJ000043,Search Improvements,Low,Backlog,8,2024-12-01
FEAT002407,PROJ000142,Mobile Optimization,Medium,Testing,1,2026-05-08
FEAT002408,PROJ000182,Dark Mode,High,Planned,4,2025-05-26
FEAT002409,PROJ000150,Advanced Dashboard,Critical,Planned,19,2024-12-24
FEAT002410,PROJ000072,Roadmap View,Critical,Testing,10,2026-01-21
FEAT002411,PROJ000070,Workflow Automation,High,Backlog,2,2025-10-29
FEAT002412,PROJ000193,Advanced Dashboard,Medium,Planned,3,2025-10-21
FEAT002413,PROJ000123,AI Insights,Critical,Released,16,2026-06-10
FEAT002414,PROJ000012,PDF Export,Medium,Backlog,4,2024-08-09
FEAT002415,PROJ000104,Dark Mode,Medium,Backlog,16,2024-10-25
FEAT002416,PROJ000024,Dark Mode,High,In Development,20,2026-07-01
FEAT002417,PROJ000194,Custom Reports,Medium,Released,1,2025-02-02
FEAT002418,PROJ000218,Mobile Optimization,Low,Planned,8,2024-09-11
FEAT002419,PROJ000078,Notification Center,Medium,Released,3,2026-05-31
FEAT002420,PROJ000164,Workflow Automation,Critical,Planned,5,2025-01-13
FEAT002421,PROJ000022,Search Improvements,Medium,Testing,10,2025-09-26
FEAT002422,PROJ000139,Slack Integration,Critical,Backlog,2,2024-10-17
FEAT002423,PROJ000140,Dark Mode,Low,Released,18,2025-03-19
FEAT002424,PROJ000225,Dark Mode,High,Planned,13,2026-07-11
FEAT002425,PROJ000245,Search Improvements,Critical,Planned,6,2025-03-24
FEAT002426,PROJ000003,Workflow Automation,High,Planned,19,2026-02-15
FEAT002427,PROJ000244,API Enhancements,Low,In Development,5,2026-01-03
FEAT002428,PROJ000147,Analytics Widgets,Critical,Backlog,6,2026-06-23
FEAT002429,PROJ000059,Notification Center,High,In Development,17,2025-03-05
FEAT002430,PROJ000184,Workflow Automation,Critical,Backlog,7,2026-04-02
FEAT002431,PROJ000003,Advanced Dashboard,Medium,Testing,21,2026-02-02
FEAT002432,PROJ000097,Workflow Automation,Medium,Testing,1,2024-08-19
FEAT002433,PROJ000029,API Enhancements,High,Backlog,12,2026-02-23
FEAT002434,PROJ000054,Roadmap View,High,Released,17,2024-09-08
FEAT002435,PROJ000198,Slack Integration,Low,Planned,21,2024-07-27
FEAT002436,PROJ000095,Mobile Optimization,Low,In Development,21,2025-11-30
FEAT002437,PROJ000248,PDF Export,Low,Planned,11,2026-05-05
FEAT002438,PROJ000213,Dark Mode,Medium,Planned,2,2024-09-20
FEAT002439,PROJ000147,API Enhancements,Low,In Development,19,2026-03-14
FEAT002440,PROJ000137,Search Improvements,Medium,Testing,5,2025-09-15
FEAT002441,PROJ000152,Roadmap View,Critical,Testing,14,2024-08-07
FEAT002442,PROJ000035,API Enhancements,Medium,Released,8,2025-12-15
FEAT002443,PROJ000051,Notification Center,Critical,Backlog,5,2025-11-29
FEAT002444,PROJ000088,Workflow Automation,Medium,In Development,6,2025-08-04
FEAT002445,PROJ000014,Search Improvements,Low,Released,18,2024-11-14
FEAT002446,PROJ000082,Dark Mode,Medium,Testing,3,2024-12-26
FEAT002447,PROJ000170,Slack Integration,Medium,Released,15,2026-07-20
FEAT002448,PROJ000008,Roadmap View,High,Planned,9,2025-07-11
FEAT002449,PROJ000088,Advanced Dashboard,Low,In Development,6,2025-05-18
FEAT002450,PROJ000016,Mobile Optimization,Low,In Development,11,2025-12-09
FEAT002451,PROJ000052,AI Insights,High,Planned,17,2024-09-13
FEAT002452,PROJ000152,AI Insights,Medium,Planned,4,2026-01-30
FEAT002453,PROJ000113,Slack Integration,Medium,Backlog,2,2025-08-27
FEAT002454,PROJ000069,Roadmap View,Medium,Testing,3,2025-05-08
FEAT002455,PROJ000041,Advanced Dashboard,Critical,Testing,8,2025-10-08
FEAT002456,PROJ000173,Role Based Access,Low,Planned,1,2026-06-15
FEAT002457,PROJ000217,Workflow Automation,Medium,Released,7,2024-11-21
FEAT002458,PROJ000022,API Enhancements,High,Testing,2,2024-07-31
FEAT002459,PROJ000078,Role Based Access,Critical,In Development,15,2024-09-02
FEAT002460,PROJ000227,Workflow Automation,Medium,Testing,17,2025-04-30
FEAT002461,PROJ000189,API Enhancements,Medium,Backlog,19,2025-08-05
FEAT002462,PROJ000025,API Enhancements,Medium,In Development,7,2025-06-06
FEAT002463,PROJ000004,Roadmap View,Medium,Planned,1,2026-04-25
FEAT002464,PROJ000130,Slack Integration,Low,Released,15,2025-10-17
FEAT002465,PROJ000098,Custom Reports,High,In Development,9,2024-11-06
FEAT002466,PROJ000176,Dark Mode,Medium,Planned,20,2025-04-30
FEAT002467,PROJ000190,PDF Export,Low,Testing,6,2025-02-14
FEAT002468,PROJ000095,Roadmap View,High,Backlog,9,2026-02-18
FEAT002469,PROJ000233,Advanced Dashboard,High,Released,21,2025-12-03
FEAT002470,PROJ000078,Notification Center,Low,Planned,17,2025-08-16
FEAT002471,PROJ000157,Workflow Automation,Medium,Planned,5,2025-09-25
FEAT002472,PROJ000122,AI Insights,Medium,Testing,7,2025-10-01
FEAT002473,PROJ000166,PDF Export,Medium,Planned,16,2025-11-21
FEAT002474,PROJ000166,Slack Integration,Low,In Development,8,2026-05-03
FEAT002475,PROJ000068,Custom Reports,High,Backlog,18,2026-02-04
FEAT002476,PROJ000113,Analytics Widgets,Low,Testing,15,2025-09-18
FEAT002477,PROJ000041,Mobile Optimization,Critical,Backlog,14,2024-08-26
FEAT002478,PROJ000081,Custom Reports,Low,Released,15,2026-07-13
FEAT002479,PROJ000076,Analytics Widgets,High,Backlog,21,2025-03-03
FEAT002480,PROJ000236,Workflow Automation,Medium,Planned,1,2026-02-23
FEAT002481,PROJ000080,Multi-language Support,Medium,Backlog,6,2025-11-28
FEAT002482,PROJ000185,Dark Mode,High,Backlog,12,2026-06-18
FEAT002483,PROJ000077,Workflow Automation,High,Released,12,2026-05-21
FEAT002484,PROJ000019,Workflow Automation,Critical,Planned,13,2024-10-04
FEAT002485,PROJ000081,Mobile Optimization,Medium,Backlog,18,2026-07-13
FEAT002486,PROJ000240,Notification Center,Medium,Released,10,2026-03-15
FEAT002487,PROJ000217,Notification Center,Low,Released,12,2025-04-23
FEAT002488,PROJ000091,Slack Integration,Low,Planned,5,2026-01-09
FEAT002489,PROJ000053,PDF Export,Medium,In Development,19,2024-10-11
FEAT002490,PROJ000118,Role Based Access,Low,Backlog,21,2024-10-22
FEAT002491,PROJ000115,Multi-language Support,High,In Development,17,2026-01-27
FEAT002492,PROJ000233,API Enhancements,Critical,Testing,2,2024-10-12
FEAT002493,PROJ000234,API Enhancements,High,Backlog,13,2025-07-11
FEAT002494,PROJ000132,Search Improvements,Low,Backlog,12,2024-12-23
FEAT002495,PROJ000150,Analytics Widgets,Medium,Released,9,2025-11-24
FEAT002496,PROJ000051,Role Based Access,Medium,In Development,15,2024-09-22
FEAT002497,PROJ000197,Workflow Automation,High,In Development,3,2025-04-25
FEAT002498,PROJ000149,Dark Mode,Critical,Planned,10,2024-12-23
FEAT002499,PROJ000166,Workflow Automation,Critical,Backlog,17,2026-05-11
FEAT002500,PROJ000149,Role Based Access,High,In Development,7,2026-02-08
