ticket_id,project_id,assigned_user_id,ticket_title,ticket_type,priority,status,story_points,created_at
TKT003689,PROJ000077,USR000012,Ticket-3689,Task,Low,In Progress,12,2025-08-07
TKT003690,PROJ000062,USR000386,Ticket-3690,Bug,High,In Progress,1,2025-11-07
TKT003691,PROJ000230,USR000541,Ticket-3691,Bug,Critical,Closed,5,2025-02-28
TKT003692,PROJ000134,USR000615,Ticket-3692,Bug,High,Closed,10,2025-06-25
TKT003693,PROJ000047,USR000558,Ticket-3693,Improvement,Critical,Closed,12,2026-01-24
TKT003694,PROJ000017,USR000161,Ticket-3694,Bug,Medium,Blocked,7,2025-01-02
TKT003695,PROJ000107,USR000782,Ticket-3695,Task,High,Resolved,9,2026-05-29
TKT003696,PROJ000046,USR000397,Ticket-3696,Task,Critical,In Progress,8,2025-03-03
TKT003697,PROJ000094,USR000264,Ticket-3697,Bug,High,Blocked,12,2026-03-30
TKT003698,PROJ000250,USR000628,Ticket-3698,Bug,Medium,Resolved,8,2026-01-03
TKT003699,PROJ000147,USR000760,Ticket-3699,Story,Low,Open,10,2024-12-07
TKT003700,PROJ000068,USR000219,Ticket-3700,Epic,High,Resolved,6,2024-09-08
TKT003701,PROJ000065,USR000160,Ticket-3701,Epic,High,Open,4,2026-02-11
TKT003702,PROJ000189,USR000720,Ticket-3702,Epic,Low,In Progress,8,2025-10-11
TKT003703,PROJ000129,USR000268,Ticket-3703,Improvement,High,Open,5,2024-09-16
TKT003704,PROJ000167,USR000171,Ticket-3704,Story,High,In Progress,13,2025-09-23
TKT003705,PROJ000012,USR000402,Ticket-3705,Bug,Low,Blocked,1,2026-05-24
TKT003706,PROJ000234,USR000115,Ticket-3706,Improvement,Low,Closed,4,2024-11-03
TKT003707,PROJ000213,USR000094,Ticket-3707,Task,Critical,Open,11,2024-08-15
TKT003708,PROJ000029,USR000165,Ticket-3708,Bug,Critical,Closed,8,2025-01-23
TKT003709,PROJ000151,USR000429,Ticket-3709,Story,Medium,Resolved,4,2026-04-30
TKT003710,PROJ000037,USR000558,Ticket-3710,Improvement,Critical,Blocked,2,2025-02-22
TKT003711,PROJ000216,USR000168,Ticket-3711,Improvement,High,Resolved,2,2025-07-12
TKT003712,PROJ000094,USR000201,Ticket-3712,Bug,High,Resolved,7,2025-09-04
TKT003713,PROJ000242,USR000719,Ticket-3713,Bug,High,Blocked,7,2025-08-16
TKT003714,PROJ000187,USR000488,Ticket-3714,Task,Critical,Resolved,11,2024-12-01
TKT003715,PROJ000056,USR000581,Ticket-3715,Story,Critical,In Progress,13,2025-07-22
TKT003716,PROJ000054,USR000410,Ticket-3716,Bug,Medium,Closed,2,2024-11-05
TKT003717,PROJ000183,USR000651,Ticket-3717,Bug,Critical,Blocked,12,2025-12-23
TKT003718,PROJ000155,USR000487,Ticket-3718,Epic,Low,In Progress,10,2024-12-14
TKT003719,PROJ000054,USR000123,Ticket-3719,Story,High,Closed,2,2025-05-23
TKT003720,PROJ000203,USR000347,Ticket-3720,Story,Low,Resolved,6,2025-07-12
TKT003721,PROJ000155,USR000177,Ticket-3721,Story,High,Open,13,2024-11-24
TKT003722,PROJ000226,USR000050,Ticket-3722,Improvement,Low,Open,7,2025-02-18
TKT003723,PROJ000220,USR000274,Ticket-3723,Task,Critical,Blocked,8,2024-12-09
TKT003724,PROJ000094,USR000140,Ticket-3724,Bug,Medium,In Progress,5,2025-11-29
TKT003725,PROJ000224,USR000009,Ticket-3725,Epic,Low,Blocked,7,2025-07-28
TKT003726,PROJ000067,USR000069,Ticket-3726,Epic,Critical,Closed,4,2026-04-04
TKT003727,PROJ000032,USR000260,Ticket-3727,Improvement,Low,Resolved,5,2026-03-27
TKT003728,PROJ000204,USR000780,Ticket-3728,Epic,Medium,In Progress,1,2025-04-02
TKT003729,PROJ000084,USR000620,Ticket-3729,Bug,High,Closed,13,2024-12-02
TKT003730,PROJ000167,USR000539,Ticket-3730,Task,Low,Open,8,2026-04-17
TKT003731,PROJ000012,USR000176,Ticket-3731,Story,Critical,In Progress,10,2025-03-04
TKT003732,PROJ000140,USR000444,Ticket-3732,Task,Low,Open,7,2026-04-18
TKT003733,PROJ000172,USR000013,Ticket-3733,Epic,High,Resolved,4,2025-12-21
TKT003734,PROJ000022,USR000518,Ticket-3734,Improvement,Medium,Open,10,2026-01-12
TKT003735,PROJ000084,USR000061,Ticket-3735,Task,Critical,Blocked,8,2025-08-17
TKT003736,PROJ000128,USR000555,Ticket-3736,Improvement,Critical,Resolved,6,2025-03-22
TKT003737,PROJ000142,USR000226,Ticket-3737,Epic,Medium,In Progress,2,2024-12-13
TKT003738,PROJ000152,USR000537,Ticket-3738,Bug,Critical,Closed,7,2025-10-20
TKT003739,PROJ000047,USR000703,Ticket-3739,Epic,Critical,Blocked,12,2025-12-26
TKT003740,PROJ000012,USR000030,Ticket-3740,Improvement,Low,Resolved,13,2024-08-07
TKT003741,PROJ000246,USR000462,Ticket-3741,Task,Low,In Progress,3,2025-01-30
TKT003742,PROJ000052,USR000175,Ticket-3742,Task,Medium,In Progress,5,2025-09-16
TKT003743,PROJ000050,USR000376,Ticket-3743,Improvement,Low,In Progress,5,2025-02-08
TKT003744,PROJ000050,USR000473,Ticket-3744,Task,Critical,Closed,13,2025-05-30
TKT003745,PROJ000105,USR000360,Ticket-3745,Bug,Low,Closed,4,2024-08-05
TKT003746,PROJ000024,USR000209,Ticket-3746,Epic,Critical,Blocked,10,2024-10-16
TKT003747,PROJ000034,USR000446,Ticket-3747,Task,Medium,Resolved,4,2025-05-28
TKT003748,PROJ000056,USR000022,Ticket-3748,Epic,Low,In Progress,2,2026-01-05
TKT003749,PROJ000224,USR000155,Ticket-3749,Improvement,Critical,Resolved,7,2025-08-15
TKT003750,PROJ000172,USR000732,Ticket-3750,Bug,Medium,In Progress,12,2025-09-12
TKT003751,PROJ000234,USR000461,Ticket-3751,Improvement,Critical,Blocked,4,2025-01-10
TKT003752,PROJ000068,USR000296,Ticket-3752,Epic,Critical,Resolved,10,2024-10-13
TKT003753,PROJ000226,USR000049,Ticket-3753,Task,Medium,Open,1,2025-09-13
TKT003754,PROJ000139,USR000211,Ticket-3754,Task,Critical,Open,6,2024-12-20
TKT003755,PROJ000155,USR000017,Ticket-3755,Epic,High,Resolved,12,2026-03-11
TKT003756,PROJ000204,USR000453,Ticket-3756,Story,Critical,Closed,2,2026-03-02
TKT003757,PROJ000247,USR000483,Ticket-3757,Improvement,High,Closed,8,2024-09-13
TKT003758,PROJ000039,USR000146,Ticket-3758,Bug,Critical,Closed,7,2025-06-10
TKT003759,PROJ000233,USR000490,Ticket-3759,Task,High,Closed,11,2026-05-24
TKT003760,PROJ000088,USR000011,Ticket-3760,Improvement,High,Open,10,2025-09-27
TKT003761,PROJ000203,USR000382,Ticket-3761,Task,Low,Blocked,7,2025-04-15
TKT003762,PROJ000115,USR000494,Ticket-3762,Improvement,Critical,Resolved,9,2026-05-05
TKT003763,PROJ000095,USR000520,Ticket-3763,Story,Critical,Closed,5,2026-04-01
TKT003764,PROJ000024,USR000026,Ticket-3764,Story,Low,Resolved,11,2025-05-25
TKT003765,PROJ000147,USR000055,Ticket-3765,Task,Medium,Resolved,7,2026-03-11
TKT003766,PROJ000078,USR000493,Ticket-3766,Epic,Critical,Resolved,12,2026-05-21
TKT003767,PROJ000202,USR000494,Ticket-3767,Bug,High,Blocked,3,2025-10-10
TKT003768,PROJ000010,USR000323,Ticket-3768,Bug,Low,Open,1,2025-07-25
TKT003769,PROJ000021,USR000594,Ticket-3769,Story,Medium,Open,2,2026-05-13
TKT003770,PROJ000208,USR000467,Ticket-3770,Bug,Medium,In Progress,5,2026-01-22
TKT003771,PROJ000078,USR000671,Ticket-3771,Improvement,High,Blocked,4,2024-10-07
TKT003772,PROJ000176,USR000285,Ticket-3772,Story,Low,Open,12,2026-07-21
TKT003773,PROJ000033,USR000193,Ticket-3773,Improvement,Critical,Resolved,3,2025-03-02
TKT003774,PROJ000088,USR000221,Ticket-3774,Improvement,High,Blocked,2,2026-04-19
TKT003775,PROJ000042,USR000209,Ticket-3775,Story,Medium,Blocked,4,2025-11-06
TKT003776,PROJ000036,USR000156,Ticket-3776,Improvement,High,Blocked,10,2026-02-14
TKT003777,PROJ000233,USR000158,Ticket-3777,Bug,Medium,In Progress,11,2025-05-19
TKT003778,PROJ000105,USR000119,Ticket-3778,Bug,High,Open,7,2025-02-22
TKT003779,PROJ000220,USR000018,Ticket-3779,Story,Critical,Open,1,2024-11-13
TKT003780,PROJ000245,USR000277,Ticket-3780,Task,High,Resolved,13,2024-10-07
TKT003781,PROJ000087,USR000465,Ticket-3781,Epic,Low,In Progress,11,2024-11-15
TKT003782,PROJ000135,USR000597,Ticket-3782,Story,Medium,Blocked,12,2026-07-14
TKT003783,PROJ000053,USR000057,Ticket-3783,Improvement,High,Blocked,6,2025-03-14
TKT003784,PROJ000108,USR000207,Ticket-3784,Task,High,Blocked,7,2026-04-01
TKT003785,PROJ000166,USR000585,Ticket-3785,Epic,High,Blocked,9,2025-08-22
TKT003786,PROJ000149,USR000282,Ticket-3786,Bug,Low,Open,4,2026-04-09
TKT003787,PROJ000141,USR000159,Ticket-3787,Bug,High,Resolved,2,2025-03-04
TKT003788,PROJ000169,USR000607,Ticket-3788,Epic,Critical,In Progress,4,2025-06-23
TKT003789,PROJ000064,USR000369,Ticket-3789,Improvement,High,Open,9,2024-09-16
TKT003790,PROJ000080,USR000199,Ticket-3790,Story,Low,In Progress,5,2024-09-14
TKT003791,PROJ000245,USR000623,Ticket-3791,Story,Critical,Blocked,13,2026-05-20
TKT003792,PROJ000122,USR000447,Ticket-3792,Epic,Critical,Closed,4,2026-06-24
TKT003793,PROJ000086,USR000250,Ticket-3793,Bug,Critical,Open,2,2026-05-25
TKT003794,PROJ000046,USR000099,Ticket-3794,Story,High,Resolved,2,2026-02-15
TKT003795,PROJ000094,USR000496,Ticket-3795,Improvement,Critical,Resolved,13,2025-09-25
TKT003796,PROJ000208,USR000511,Ticket-3796,Task,Low,Blocked,5,2025-10-03
TKT003797,PROJ000062,USR000060,Ticket-3797,Story,Critical,Open,1,2026-06-23
TKT003798,PROJ000083,USR000749,Ticket-3798,Improvement,Critical,Resolved,5,2025-02-07
TKT003799,PROJ000233,USR000415,Ticket-3799,Story,High,Resolved,8,2026-02-25
TKT003800,PROJ000159,USR000521,Ticket-3800,Improvement,High,Open,1,2025-03-22
TKT003801,PROJ000047,USR000282,Ticket-3801,Bug,Medium,In Progress,13,2026-03-16
TKT003802,PROJ000236,USR000050,Ticket-3802,Story,Low,In Progress,3,2025-12-10
TKT003803,PROJ000013,USR000205,Ticket-3803,Epic,High,In Progress,3,2026-04-06
TKT003804,PROJ000077,USR000249,Ticket-3804,Task,High,Resolved,13,2026-05-06
TKT003805,PROJ000073,USR000421,Ticket-3805,Improvement,High,Closed,9,2025-06-20
TKT003806,PROJ000212,USR000370,Ticket-3806,Task,Medium,In Progress,9,2026-03-16
TKT003807,PROJ000020,USR000683,Ticket-3807,Bug,Low,In Progress,4,2024-12-08
TKT003808,PROJ000043,USR000362,Ticket-3808,Improvement,Low,Closed,9,2025-04-26
TKT003809,PROJ000139,USR000178,Ticket-3809,Improvement,High,Open,13,2026-07-06
TKT003810,PROJ000087,USR000789,Ticket-3810,Bug,Medium,Resolved,9,2025-11-11
TKT003811,PROJ000126,USR000143,Ticket-3811,Task,Critical,Resolved,12,2025-12-26
TKT003812,PROJ000094,USR000161,Ticket-3812,Task,Critical,In Progress,10,2024-11-24
TKT003813,PROJ000047,USR000633,Ticket-3813,Story,Critical,In Progress,9,2025-04-04
TKT003814,PROJ000182,USR000464,Ticket-3814,Story,Medium,Closed,13,2025-03-21
TKT003815,PROJ000030,USR000698,Ticket-3815,Story,Medium,Open,6,2024-12-17
TKT003816,PROJ000056,USR000646,Ticket-3816,Epic,Critical,In Progress,13,2026-03-09
TKT003817,PROJ000223,USR000075,Ticket-3817,Task,Critical,In Progress,1,2025-07-21
TKT003818,PROJ000125,USR000309,Ticket-3818,Task,Critical,Open,13,2025-02-20
TKT003819,PROJ000243,USR000588,Ticket-3819,Task,Critical,Closed,1,2026-03-27
TKT003820,PROJ000088,USR000324,Ticket-3820,Task,Medium,In Progress,7,2025-06-25
TKT003821,PROJ000249,USR000342,Ticket-3821,Epic,Critical,In Progress,1,2025-03-31
TKT003822,PROJ000176,USR000287,Ticket-3822,Improvement,Medium,Closed,11,2024-08-28
TKT003823,PROJ000099,USR000553,Ticket-3823,Task,Low,Closed,9,2026-07-06
TKT003824,PROJ000132,USR000016,Ticket-3824,Bug,Medium,Blocked,13,2025-04-14
TKT003825,PROJ000079,USR000420,Ticket-3825,Bug,Critical,In Progress,9,2024-08-04
TKT003826,PROJ000044,USR000692,Ticket-3826,Story,Critical,In Progress,1,2026-05-14
TKT003827,PROJ000205,USR000393,Ticket-3827,Epic,Low,Resolved,7,2025-11-12
TKT003828,PROJ000069,USR000196,Ticket-3828,Epic,Medium,Closed,8,2025-05-04
TKT003829,PROJ000038,USR000399,Ticket-3829,Bug,Critical,In Progress,3,2025-11-15
TKT003830,PROJ000231,USR000795,Ticket-3830,Epic,High,In Progress,9,2025-01-14
TKT003831,PROJ000141,USR000124,Ticket-3831,Improvement,Critical,Resolved,11,2026-04-20
TKT003832,PROJ000161,USR000318,Ticket-3832,Improvement,Medium,In Progress,4,2026-06-09
TKT003833,PROJ000103,USR000119,Ticket-3833,Bug,Critical,Open,8,2025-09-26
TKT003834,PROJ000165,USR000253,Ticket-3834,Task,High,In Progress,3,2025-09-30
TKT003835,PROJ000007,USR000490,Ticket-3835,Story,High,In Progress,2,2025-07-10
TKT003836,PROJ000167,USR000757,Ticket-3836,Story,High,Open,13,2025-03-14
TKT003837,PROJ000165,USR000332,Ticket-3837,Bug,Low,Closed,6,2026-02-23
TKT003838,PROJ000007,USR000218,Ticket-3838,Task,High,Blocked,7,2024-10-04
TKT003839,PROJ000199,USR000212,Ticket-3839,Task,Critical,Open,6,2026-01-15
TKT003840,PROJ000058,USR000053,Ticket-3840,Improvement,Low,Closed,12,2025-09-07
TKT003841,PROJ000057,USR000754,Ticket-3841,Story,Critical,Resolved,8,2025-06-27
TKT003842,PROJ000169,USR000315,Ticket-3842,Task,Critical,Open,1,2026-05-03
TKT003843,PROJ000241,USR000576,Ticket-3843,Epic,High,In Progress,8,2026-03-29
TKT003844,PROJ000248,USR000741,Ticket-3844,Story,Low,In Progress,5,2025-02-27
TKT003845,PROJ000079,USR000526,Ticket-3845,Story,Low,In Progress,13,2026-07-14
TKT003846,PROJ000135,USR000005,Ticket-3846,Story,Critical,Resolved,4,2024-11-07
TKT003847,PROJ000227,USR000131,Ticket-3847,Story,Critical,Blocked,9,2025-05-19
TKT003848,PROJ000153,USR000365,Ticket-3848,Epic,Medium,Resolved,8,2025-01-17
TKT003849,PROJ000010,USR000492,Ticket-3849,Improvement,High,Blocked,13,2026-07-09
TKT003850,PROJ000095,USR000439,Ticket-3850,Story,Critical,Resolved,7,2024-08-10
TKT003851,PROJ000240,USR000636,Ticket-3851,Task,Critical,Blocked,8,2026-06-09
TKT003852,PROJ000153,USR000652,Ticket-3852,Improvement,Critical,Open,5,2025-09-16
TKT003853,PROJ000169,USR000490,Ticket-3853,Task,High,Resolved,11,2026-04-08
TKT003854,PROJ000023,USR000047,Ticket-3854,Epic,Critical,Blocked,9,2025-01-29
TKT003855,PROJ000213,USR000531,Ticket-3855,Bug,Critical,Blocked,11,2024-08-17
TKT003856,PROJ000214,USR000077,Ticket-3856,Improvement,Low,Resolved,4,2026-01-24
TKT003857,PROJ000220,USR000349,Ticket-3857,Epic,Medium,In Progress,4,2024-08-15
TKT003858,PROJ000065,USR000127,Ticket-3858,Improvement,Medium,Blocked,7,2026-01-01
TKT003859,PROJ000148,USR000259,Ticket-3859,Improvement,Critical,Open,7,2026-02-13
TKT003860,PROJ000189,USR000234,Ticket-3860,Epic,Low,Open,1,2025-11-21
TKT003861,PROJ000052,USR000748,Ticket-3861,Epic,Critical,Resolved,4,2025-01-19
TKT003862,PROJ000119,USR000287,Ticket-3862,Story,Low,Blocked,13,2026-04-16
TKT003863,PROJ000115,USR000310,Ticket-3863,Improvement,Low,Blocked,9,2026-03-20
TKT003864,PROJ000048,USR000054,Ticket-3864,Epic,Critical,Open,4,2026-02-08
TKT003865,PROJ000185,USR000226,Ticket-3865,Task,Critical,Blocked,13,2026-02-27
TKT003866,PROJ000072,USR000500,Ticket-3866,Story,Critical,Closed,1,2025-05-14
TKT003867,PROJ000246,USR000249,Ticket-3867,Epic,Medium,Blocked,9,2025-05-30
TKT003868,PROJ000238,USR000465,Ticket-3868,Improvement,Low,Open,3,2025-06-15
TKT003869,PROJ000111,USR000368,Ticket-3869,Story,Critical,Open,12,2025-05-12
TKT003870,PROJ000049,USR000195,Ticket-3870,Story,Low,Closed,2,2024-10-01
TKT003871,PROJ000243,USR000008,Ticket-3871,Improvement,Low,In Progress,13,2024-08-07
TKT003872,PROJ000121,USR000604,Ticket-3872,Epic,Low,Closed,9,2025-02-24
TKT003873,PROJ000092,USR000213,Ticket-3873,Improvement,Low,In Progress,7,2025-11-07
TKT003874,PROJ000083,USR000074,Ticket-3874,Epic,Low,Open,6,2025-12-11
TKT003875,PROJ000211,USR000159,Ticket-3875,Epic,Low,Open,13,2024-07-24
TKT003876,PROJ000033,USR000485,Ticket-3876,Improvement,Critical,Closed,3,2024-08-29
TKT003877,PROJ000206,USR000055,Ticket-3877,Story,Critical,Closed,7,2024-07-28
TKT003878,PROJ000063,USR000208,Ticket-3878,Bug,Critical,In Progress,5,2024-12-08
TKT003879,PROJ000146,USR000303,Ticket-3879,Bug,Medium,Closed,7,2024-08-07
TKT003880,PROJ000101,USR000346,Ticket-3880,Epic,High,In Progress,4,2025-01-18
TKT003881,PROJ000131,USR000785,Ticket-3881,Improvement,High,Open,2,2025-04-20
TKT003882,PROJ000240,USR000263,Ticket-3882,Bug,Critical,In Progress,10,2025-02-13
TKT003883,PROJ000017,USR000386,Ticket-3883,Bug,Low,Open,3,2025-06-05
TKT003884,PROJ000012,USR000747,Ticket-3884,Task,High,Resolved,5,2025-11-21
TKT003885,PROJ000220,USR000749,Ticket-3885,Story,Medium,Closed,13,2025-09-25
TKT003886,PROJ000091,USR000069,Ticket-3886,Bug,Critical,Open,10,2025-08-04
TKT003887,PROJ000066,USR000622,Ticket-3887,Task,Medium,Open,4,2024-12-23
TKT003888,PROJ000048,USR000360,Ticket-3888,Task,Low,Resolved,8,2026-02-17
TKT003889,PROJ000223,USR000755,Ticket-3889,Improvement,Critical,Open,9,2026-03-24
TKT003890,PROJ000059,USR000694,Ticket-3890,Epic,High,Open,9,2026-06-26
TKT003891,PROJ000110,USR000587,Ticket-3891,Bug,Critical,Open,7,2025-02-28
TKT003892,PROJ000233,USR000614,Ticket-3892,Story,Medium,Resolved,9,2026-01-23
TKT003893,PROJ000250,USR000194,Ticket-3893,Epic,Critical,Open,13,2024-11-08
TKT003894,PROJ000022,USR000140,Ticket-3894,Story,Medium,In Progress,12,2024-10-31
TKT003895,PROJ000117,USR000128,Ticket-3895,Story,High,Blocked,8,2025-11-26
TKT003896,PROJ000009,USR000404,Ticket-3896,Task,Medium,Open,12,2026-05-28
TKT003897,PROJ000078,USR000176,Ticket-3897,Story,Critical,Open,6,2025-04-29
TKT003898,PROJ000228,USR000298,Ticket-3898,Bug,High,Open,10,2024-07-31
TKT003899,PROJ000074,USR000696,Ticket-3899,Story,Critical,Blocked,12,2025-03-29
TKT003900,PROJ000058,USR000730,Ticket-3900,Epic,Low,In Progress,7,2024-08-05
TKT003901,PROJ000232,USR000595,Ticket-3901,Story,Low,Blocked,8,2026-03-06
TKT003902,PROJ000188,USR000067,Ticket-3902,Improvement,Medium,In Progress,4,2026-01-16
TKT003903,PROJ000013,USR000338,Ticket-3903,Epic,Medium,Closed,7,2025-10-26
TKT003904,PROJ000030,USR000605,Ticket-3904,Task,Medium,In Progress,13,2026-05-07
TKT003905,PROJ000057,USR000734,Ticket-3905,Task,Critical,In Progress,12,2025-04-02
TKT003906,PROJ000059,USR000383,Ticket-3906,Task,Low,Closed,10,2025-10-28
TKT003907,PROJ000031,USR000275,Ticket-3907,Improvement,Medium,Resolved,7,2026-03-08
TKT003908,PROJ000079,USR000798,Ticket-3908,Story,Medium,Open,4,2025-10-31
TKT003909,PROJ000216,USR000277,Ticket-3909,Epic,High,Open,2,2024-11-07
TKT003910,PROJ000051,USR000433,Ticket-3910,Epic,High,Closed,1,2024-08-22
TKT003911,PROJ000225,USR000137,Ticket-3911,Bug,High,In Progress,5,2025-04-26
TKT003912,PROJ000035,USR000612,Ticket-3912,Task,Low,Resolved,8,2026-06-22
TKT003913,PROJ000184,USR000363,Ticket-3913,Bug,Medium,Open,7,2026-04-25
TKT003914,PROJ000155,USR000492,Ticket-3914,Story,Medium,Resolved,13,2025-09-14
TKT003915,PROJ000033,USR000781,Ticket-3915,Improvement,High,Closed,4,2025-12-10
TKT003916,PROJ000036,USR000202,Ticket-3916,Bug,High,In Progress,8,2025-02-11
TKT003917,PROJ000129,USR000659,Ticket-3917,Task,High,Open,2,2025-01-28
TKT003918,PROJ000084,USR000221,Ticket-3918,Epic,Medium,Open,3,2025-05-08
TKT003919,PROJ000024,USR000669,Ticket-3919,Bug,Medium,In Progress,13,2025-10-05
TKT003920,PROJ000232,USR000548,Ticket-3920,Story,Critical,In Progress,1,2026-02-23
TKT003921,PROJ000066,USR000767,Ticket-3921,Story,Medium,Resolved,4,2025-10-26
TKT003922,PROJ000032,USR000365,Ticket-3922,Task,High,In Progress,5,2025-02-15
TKT003923,PROJ000107,USR000072,Ticket-3923,Epic,Low,Blocked,6,2025-04-09
TKT003924,PROJ000157,USR000530,Ticket-3924,Bug,Critical,Resolved,5,2026-01-18
TKT003925,PROJ000165,USR000795,Ticket-3925,Story,High,Blocked,2,2026-06-18
TKT003926,PROJ000142,USR000750,Ticket-3926,Story,Low,Blocked,2,2025-10-26
TKT003927,PROJ000229,USR000249,Ticket-3927,Bug,High,Resolved,7,2024-08-03
TKT003928,PROJ000120,USR000345,Ticket-3928,Bug,Medium,Blocked,9,2025-01-29
TKT003929,PROJ000091,USR000181,Ticket-3929,Story,Critical,Open,2,2025-07-26
TKT003930,PROJ000120,USR000177,Ticket-3930,Epic,Medium,Closed,13,2025-11-05
TKT003931,PROJ000094,USR000177,Ticket-3931,Epic,High,Closed,13,2025-12-22
TKT003932,PROJ000187,USR000433,Ticket-3932,Bug,Low,Open,5,2024-08-07
TKT003933,PROJ000240,USR000168,Ticket-3933,Improvement,Low,Resolved,9,2025-02-05
TKT003934,PROJ000237,USR000417,Ticket-3934,Story,Medium,Closed,13,2026-01-26
TKT003935,PROJ000082,USR000301,Ticket-3935,Bug,Critical,Blocked,4,2026-01-22
TKT003936,PROJ000130,USR000147,Ticket-3936,Bug,High,Open,7,2024-11-26
TKT003937,PROJ000182,USR000721,Ticket-3937,Task,Low,In Progress,5,2026-05-04
TKT003938,PROJ000217,USR000666,Ticket-3938,Improvement,High,Open,12,2024-07-27
TKT003939,PROJ000162,USR000642,Ticket-3939,Task,Low,Blocked,6,2025-01-16
TKT003940,PROJ000099,USR000527,Ticket-3940,Task,Critical,Open,2,2024-07-24
TKT003941,PROJ000178,USR000722,Ticket-3941,Bug,Critical,Blocked,13,2024-10-10
TKT003942,PROJ000088,USR000608,Ticket-3942,Epic,Critical,Blocked,11,2025-05-23
TKT003943,PROJ000195,USR000021,Ticket-3943,Bug,Critical,Blocked,2,2025-04-18
TKT003944,PROJ000203,USR000351,Ticket-3944,Task,High,Closed,3,2026-01-16
TKT003945,PROJ000201,USR000752,Ticket-3945,Task,High,Blocked,9,2025-03-09
TKT003946,PROJ000014,USR000022,Ticket-3946,Epic,Critical,Open,3,2024-08-11
TKT003947,PROJ000150,USR000102,Ticket-3947,Epic,High,Blocked,13,2025-04-01
TKT003948,PROJ000087,USR000674,Ticket-3948,Epic,Critical,Resolved,3,2024-08-28
TKT003949,PROJ000112,USR000076,Ticket-3949,Epic,Low,Resolved,6,2026-06-03
TKT003950,PROJ000033,USR000120,Ticket-3950,Bug,Medium,Blocked,13,2024-10-27
TKT003951,PROJ000203,USR000090,Ticket-3951,Bug,Critical,Closed,11,2024-12-11
TKT003952,PROJ000072,USR000453,Ticket-3952,Task,Critical,Resolved,13,2026-06-24
TKT003953,PROJ000171,USR000188,Ticket-3953,Task,Critical,Open,3,2025-02-03
TKT003954,PROJ000137,USR000581,Ticket-3954,Epic,Medium,Blocked,8,2026-02-24
TKT003955,PROJ000059,USR000114,Ticket-3955,Task,Critical,Open,6,2024-08-21
TKT003956,PROJ000162,USR000488,Ticket-3956,Story,Medium,Resolved,9,2026-01-28
TKT003957,PROJ000086,USR000088,Ticket-3957,Bug,High,Resolved,12,2025-11-17
TKT003958,PROJ000114,USR000636,Ticket-3958,Improvement,Medium,Resolved,7,2026-02-15
TKT003959,PROJ000103,USR000330,Ticket-3959,Bug,High,Resolved,1,2025-09-16
TKT003960,PROJ000043,USR000612,Ticket-3960,Bug,Low,Closed,12,2026-03-02
TKT003961,PROJ000180,USR000732,Ticket-3961,Task,High,Resolved,5,2025-03-17
TKT003962,PROJ000166,USR000356,Ticket-3962,Improvement,Low,In Progress,3,2025-10-17
TKT003963,PROJ000239,USR000004,Ticket-3963,Task,Low,Open,6,2025-03-29
TKT003964,PROJ000179,USR000071,Ticket-3964,Improvement,Critical,Closed,4,2026-01-13
TKT003965,PROJ000157,USR000039,Ticket-3965,Task,High,Blocked,13,2024-09-05
TKT003966,PROJ000209,USR000131,Ticket-3966,Epic,Low,Open,2,2024-11-17
TKT003967,PROJ000157,USR000488,Ticket-3967,Epic,Critical,Closed,9,2025-05-28
TKT003968,PROJ000129,USR000639,Ticket-3968,Improvement,High,In Progress,6,2024-08-04
TKT003969,PROJ000022,USR000560,Ticket-3969,Improvement,High,In Progress,9,2024-08-14
TKT003970,PROJ000172,USR000589,Ticket-3970,Bug,Medium,Closed,1,2025-11-24
TKT003971,PROJ000213,USR000119,Ticket-3971,Bug,Low,In Progress,10,2025-03-03
TKT003972,PROJ000083,USR000660,Ticket-3972,Task,Low,Closed,11,2025-07-12
